bv_id,title,message,time,like,uid,name,sex,level,vip
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,审核员亲儿子也过不了审吧,2022-03-22 13:42:34,58,32250835,羽破星辰LM,保密,5,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,呢么多年了还是这一套，最骚的是还这么多人喜欢，可以说一招鲜吃遍天了。,2022-03-22 21:17:10,53,382767861,哈娜姆啦,保密,5,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,重点不是脚踩，而是卫生问题不达标，吃自己的口水，和吃别人的口水可不一样，不能吃不出问题就眼不见为净，看到曝光内容就反胃了。我们这自己家做酸菜也会用脚踩的，但是脚一定会洗干净，也会特别注意卫生，毕竟不卖而是给自己家人吃的。而且好多人都说双标问题，出口国外的就都是好的合乎规格的，因为不敢，而国内就敢，反正没被曝光就可以一直抱有侥幸心理。食品安全是前提条件，吃的不能有毒否则就是违法犯罪，食品卫生是道德问题，吃别人的口水也不会吃出大的问题，但是知道了还敢吃吗？原本很喜欢吃酸菜的，以后除非是农村自己家做的酸菜，再不敢买任何来路不明的酸菜，都不敢吃了，又不知道是不是真的合乎规格，谁知道买到的是和宣传的一致的不。人民都是宁可信其有，不可信其无，受连累的要怪那些不合规的酸菜，相互监督，而不是怪消费者一朝被蛇咬，十年怕井绳。,2022-03-23 09:20:59,38,399860330,元印忘却,女,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,有脚就刑,2022-03-22 18:55:15,38,297634944,把雷姆丢过来,保密,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,你就忘不了富土康了是吧,2022-03-22 19:14:14,43,345281895,逮虾户36号,保密,4,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,冲国足这个我投了2个币,2022-03-22 14:24:12,37,22790514,缘心兮,男,6,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,遭了，给你蹭上了,2022-03-22 16:16:59,47,248007238,庸子的爱,保密,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,你乱改我的歌词就是画蛇添足！,2022-03-22 17:49:16,47,283976516,伯维,男,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,笑死了[吃瓜]先把这些你们辛辛苦苦做的酸菜吃一碗说不定就原谅你们了[藏狐],2022-03-22 19:19:13,47,235738941,致远STARZR,男,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,大队长踩酸菜的丝袜是不是你送的[doge][doge],2022-03-22 14:08:50,41,31552787,虹色の來亜,保密,5,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,其实大家关心的不是酸菜的制作方法，是制作过程中的卫生问题。,2022-03-25 18:53:23,6,480189439,她是ww信仰,男,4,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,酸菜用脚踩没问题，但你他妈扔烟头就不对了！谁家腌菜丢烟头的？,2022-03-23 15:20:31,36,345839550,陆压飞,保密,4,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,讽刺,2022-03-23 01:09:45,36,283488239,最爱小村酱,保密,5,大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,这采访真的假的啊？,2022-03-22 21:46:11,46,337024594,天使guang地狱,男,4,大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,全蛋哥哥给我踩我肯定吃啊[傲娇],2022-03-22 19:25:02,41,1457833862,我就是个卖莆田鞋滴,保密,2,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,毒龙：冥界亚龙罢了[嗑瓜子][嗑瓜子],2022-03-22 13:44:00,41,49906403,想睡睡不着的呆,保密,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,不懂就问，什么是毒龙啊？[doge],2022-03-23 00:31:53,36,400762035,藍色方舟丶,保密,4,大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,我以为他们不懂，没想到他们不光懂，还不要脸[辣眼睛],2022-03-22 18:04:30,50,32957335,今麦郎是我我是今麦郎,男,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,朋友们，这个行业出了问题，别怨消费者啊！出了问题也是公司的问题，别搁着道德绑架。,2022-03-22 19:01:06,69,98793420,不作东西的路人,保密,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,全蛋，凉了,2022-03-22 14:22:18,45,306255544,福到好运到,男,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,毒龙是吧[doge],2022-03-22 20:32:45,35,84376171,花少北的露营帐篷,女,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,所以说满足的足就是指脚?很多脚[热词系列_知识增加][惊讶][囧][吐],2022-03-22 17:27:51,35,128716227,烟绯律法咨询事务所,保密,6,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,呸，你们现在吃的是老痰酸菜牛肉面了[脱单doge],2022-03-22 17:52:07,35,381646638,弦断_无声,女,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,为什么这么多人不知道张全蛋，甚至还有v5用户，门槛低这么多了吗[疑惑],2022-03-24 19:11:32,13,346444503,妖娆香菇,保密,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,？？评论区给我看懵了  不认识张全蛋就算了 连整活都看不出？,2022-03-24 22:17:22,15,11467878,三只丶嵩鼠,保密,6,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,脚坛酸菜面[妙啊],2022-03-22 17:08:29,34,236693640,Zack哥,保密,5,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,《 老 痰 酸 菜 面 》,2022-03-22 19:35:46,34,476913573,炽炼金神b,保密,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,张全蛋的视频还有人当真[吃瓜],2022-03-23 19:34:30,34,161955619,这真让人头大,男,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,不说上面的人，那些做酸菜的人是怎么想的，他们怎么敢的，谁给他们的勇气！！！,2022-03-22 17:52:32,34,346164646,你高兴我就更高兴,保密,4,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,全蛋，还得是你,2022-03-22 13:48:26,47,11319387,尔铎莉哲德_布丁之屁,女,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,你随意篡改我的歌词是画蛇添足！！,2022-03-22 19:20:47,39,433589311,汉库克的蟹蟹,保密,5,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,毫无悔改之意，祖宗不会进化吗，哪怕你穿个塑料袋踩都好啊,2022-03-22 19:28:13,73,112951056,沸羊羊VS懒羊羊,保密,4,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,我就是脚踩工，媳妇每天晚上抱着我的脚啃,2022-03-22 14:35:46,33,238246883,YoYomkino,保密,5,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,币已经投了，各位就退而求其次，点个踩吧,2022-03-22 16:07:46,66,1421197983,b站唯一穷鬼,保密,4,大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,还得是你啊蛋,2022-03-22 18:55:52,33,191607906,带带树,男,5,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,毒龙。看来全蛋没少去[doge],2022-03-22 13:20:06,38,13213577,阿萨谢尔在召唤你,男,6,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,以后遇到仇人，就送他老坛酸菜面配根双汇火腿肠，有条件的可以再送罐君乐宝（三鹿）奶粉[嗑瓜子],2022-03-22 19:40:47,34,403750841,92934108154_bili,保密,5,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,不是 真的有人不认识张全蛋吗,2022-04-04 15:18:41,5,8579747,我得胖20斤,男,6,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,啥是毒龙？,2022-03-22 21:05:42,33,12261799,马肉肉肉肉,男,6,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,阿b新人也太多了吧。。。张全蛋都不认识了吗。。。[永雏塔菲_尴尬],2022-03-25 23:47:12,7,11779715,得之不离,男,5,大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,毒龙是啥,2022-03-22 14:02:12,42,630759339,Lechoufleur,保密,4,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,应该去监狱吃牢饭去。完美解决就业吃饭问题。,2022-03-22 15:34:40,50,472351062,Lucas的好爸爸,保密,4,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,丰衣足食，所以我点了踩，兄弟们我做的对吗？[doge],2022-03-22 13:20:37,57,112650877,庸の括约肌,保密,6,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,神特么按摩店里可以有毒龙！,2022-03-22 20:45:24,32,137650502,Nikola_Tao,保密,4,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,一本正经的胡说八道,2022-03-22 18:09:39,45,406404303,肆詩風雅頌,保密,4,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,富土坑是真的坑[妙啊],2022-03-22 20:11:58,36,779788,米妮瓦•扎比,女,6,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,jojo风评被害[辣眼睛],2022-03-23 00:38:19,36,33404117,说不出的你好,保密,5,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,我最讨厌吃的就是老坛酸菜。吃了一次再也没吃过[傲娇]没想到躲过了老坛酸菜。没躲过五谷渔粉[大哭],2022-03-23 13:37:12,31,98383430,洛遥遥遥,女,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,毒龙这词评级这么低么？？？竟然能放出来,2022-03-22 17:13:59,47,4319445,Bili_4319445,保密,6,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,免检视频就不应该存在！资本家的眼里只有吸血,2022-03-22 14:24:42,35,628342512,姚昊_,保密,3,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,张全蛋，孟文明，孙火旺，全是这种套路。,2022-03-22 19:55:20,35,393314412,下载无限宇宙,男,5,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,职业黑粉[笑哭],2022-03-22 17:55:53,30,548835759,Tes一怒怒吼樱桃术,男,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,没被曝出来的的食物呢[妙啊]现在还在踩踩踩,2022-03-22 18:11:10,30,283670301,黑狐御,保密,5,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,如果是农科院女学生踩的酸菜，你们愿意吃吗？[doge],2022-03-22 15:22:14,68,102359541,界王之谜,男,5,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,毒龙是啥？嘴臭的意思吗,2022-03-22 14:14:46,38,279106778,梦寻三生石,保密,4,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,毒龙？什么毒龙？[歪嘴],2022-03-22 21:25:42,29,145208109,劣人在唱歌,保密,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,还得是蛋哥，DL都敢说[tv_思考],2022-03-22 16:47:21,29,1078825151,劉十一郎,男,3,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,"虽然爆出问题，但不代表全都是卫生条件极差做出来的吧，怎么全都下架了呢？！
第二，卫生条件差的关键点不是用脚踩，而是土坑，烟头。在城市我父母至今用脚踩在腌菜的缸子。",2022-03-22 15:11:41,41,51277062,战吧纳兰嫣然,保密,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,毒龙升华了[微笑],2022-03-22 14:13:46,33,592388888,跳动的波波,保密,3,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,富土坑,2022-03-22 20:59:36,33,94827986,av2400068,保密,6,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,毒龙是啥,2022-03-22 17:53:29,28,22295262,看那有一枚硬币,男,6,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,这两年这么多人不知道张全蛋了吗[疑惑][疑惑][疑惑]，14年就开始在暴走大事件做这种反讽风格的视频，居然有人觉得是抄袭。。。当时那个手机流水线质检员真的是经典中的经典了。,2022-03-24 21:38:21,6,38685130,马斯托_格尔道,男,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,张全蛋蹭酸菜热度，富土康现在配不上你的身份了？[doge],2022-03-22 17:47:37,28,16393484,胡图图312,保密,6,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,什么毒龙钻[傲娇],2022-03-22 15:45:24,28,32843485,如此的凄美,保密,5,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,别担心，还是有人不以貌取人，愿意吃你亲脚腌制的酸菜[狗子],2022-03-22 17:15:19,32,1723008329,账号已注销,保密,0,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,好家伙富土坑,2022-03-22 19:11:01,28,1323286360,老爷心善看不得这些,保密,4,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,毒龙是什么…🤔,2022-03-23 01:45:26,27,93953387,大山先生1109,保密,5,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,所以谁叫你们没有行业自律呢，一个行业都不能自己排挤老鼠屎，那就别怪被老鼠屎连累了。,2022-03-22 18:34:35,70,198169,上山打老虎,男,5,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,蛋的普通话变了,2022-03-23 05:59:06,26,120055948,白翠萍必吏,保密,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,顾左右而言其他，差评！为什么不说给外国人的酸菜是干净的，给国人的是脚踩的？,2022-03-22 14:38:56,61,25967303,moonforests,保密,4,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,富 土 国 际,2022-03-22 16:23:32,26,330287512,叫我滚去背单词_,保密,5,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,还一颗两棵三棵连成线。你以为你在玩贪吃蛇吗？我看你就来气（砸过去俩硬币）,2022-03-22 23:05:56,26,171863705,身为萌新名字不能太长,男,5,大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,"讲件和老坛有关系又没多大关系的恶心事件。
有天晚上，我很饿，然后还有一桶老坛，晃了晃水壶还有水直接开烧，然后吃了那桶老坛(基本都是康师傅的)。
隔天我妹叫我烧水，我拿着一瓢水网水壶里加，打开一开，里面漂着几只虫，地下沉淀着黑色颗粒……然后我妹说这水已经放了几天了wc，我TM昨天晚上还喝了好几口汤水[tv_笑哭][tv_呕吐]
然后我整整一周，看不得老坛酸菜[tv_流泪]",2022-03-24 00:48:21,26,363943085,折原封鳴,保密,5,年度大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,现在都没人认识全蛋了嘛，话说现在全蛋的没有以前口音了,2022-03-25 18:52:44,4,74150021,别看了头是P的,保密,5,
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,我解释下这个视频，免得有人没看懂喷错了。之前老坛酸菜曝光出来没几天，就有水军在网上发帖洗白，说媒体曝光过后，好多工人丢工作丶企业解约之类多么多么惨，然后说什么其实插旗卫生很到位，媒体无良选择性报道。这个视频讽刺味很足,2022-03-24 10:59:44,26,13330450,波千鳥,保密,5,大会员
BV1f34y1t7G4,土坑酸菜被曝光以后，我在承受失业之苦,国足真的适合踩土坑酸菜啊[辣眼睛],2022-03-23 13:43:38,34,94083220,扎不多嘚叻,保密,5,年度大会员
